record_id,paper_id,sample_label,data_origin,matrix_class,matrix_name,particle_type,particle_grade,particle_true_density_g_cc,particle_mean_diameter_um,particle_wall_thickness_ratio,particle_volume_fraction,particle_weight_fraction,process_route,cure_or_process_temperature_c,additional_fillers,measured_density_g_cc,theoretical_density_g_cc,matrix_porosity_fraction,particle_breakage_fraction,test_type,strain_rate_per_s,temperature_c,standard,modulus_mpa,strength_mpa,strain_at_failure,energy_absorption_mj_m3,plateau_stress_mpa,densification_strain,specific_modulus_mpa_per_g_cc,specific_strength_mpa_per_g_cc,storage_modulus_mpa,loss_tangent,thermal_conductivity_w_mk,cte_per_k,moisture_uptake_pct,extractor_confidence,flags
W4394017182-010,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,compression,,,ASTM C365,1320.0,7.09,,,,,,,,,,,,0.8,
W4394017182-011,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,compression,,,ASTM C365,2460.0,12.42,,,,,,,,,,,,0.8,
W4394017182-012,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,compression,,,ASTM C365,3240.0,14.98,,,,,,,,,,,,0.8,
W4394017182-013,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,compression,,,ASTM C365,3280.0,15.72,,,,,,,,,,,,0.8,
W4394017182-014,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,compression,,,ASTM C365,3870.0,16.79,,,,,,,,,,,,0.8,
W4394017182-015,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,compression,,,ASTM C364,1770.0,19.67,,,,,,,,,,,,0.8,
W4394017182-016,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,compression,,,ASTM C364,1960.0,23.45,,,,,,,,,,,,0.8,
W4394017182-017,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,compression,,,ASTM C364,2000.0,23.83,,,,,,,,,,,,0.8,
W4394017182-018,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,compression,,,ASTM C364,2040.0,24.07,,,,,,,,,,,,0.8,
W4394017182-019,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,compression,,,ASTM C364,2280.0,24.85,,,,,,,,,,,,0.8,
W4394017182-020,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,flexure,,,ASTM C393,5160.0,54.0,,,,,,,,,,,,0.8,
W4394017182-021,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,flexure,,,ASTM C393,6700.0,70.02,,,,,,,,,,,,0.8,
W4394017182-022,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,flexure,,,ASTM C393,7790.0,91.7,,,,,,,,,,,,0.8,
W4394017182-023,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,flexure,,,ASTM C393,8690.0,103.36,,,,,,,,,,,,0.8,
W4394017182-024,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,flexure,,,ASTM C393,11490.0,103.89,,,,,,,,,,,,0.8,
W4394017182-025,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,flexure,,,ASTM C393,2400.0,27.33,,,,,,,,,,,,0.8,
W4394017182-026,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,flexure,,,ASTM C393,3180.0,34.37,,,,,,,,,,,,0.8,
W4394017182-027,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,flexure,,,ASTM C393,3230.0,36.62,,,,,,,,,,,,0.8,
W4394017182-028,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,flexure,,,ASTM C393,4630.0,37.34,,,,,,,,,,,,0.8,
W4394017182-029,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,flexure,,,ASTM C393,6480.0,38.26,,,,,,,,,,,,0.8,
W4394017182-030,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,flexure,,,ASTM C393,1970.0,42.02,,,,,,,,,,,,0.8,
W4394017182-031,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,flexure,,,ASTM C393,2630.0,54.63,,,,,,,,,,,,0.8,
W4394017182-032,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,flexure,,,ASTM C393,2920.0,66.95,,,,,,,,,,,,0.8,
W4394017182-033,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,flexure,,,ASTM C393,3240.0,72.46,,,,,,,,,,,,0.8,
W4394017182-034,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,flexure,,,ASTM C393,3470.0,73.05,,,,,,,,,,,,0.8,
W4394017182-035,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,flexure,,,ASTM C393,1030.0,33.2,,,,,,,,,,,,0.8,
W4394017182-036,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,flexure,,,ASTM C393,1240.0,40.5,,,,,,,,,,,,0.8,
W4394017182-037,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,flexure,,,ASTM C393,1290.0,41.25,,,,,,,,,,,,0.8,
W4394017182-038,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,flexure,,,ASTM C393,1310.0,41.76,,,,,,,,,,,,0.8,
W4394017182-039,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,flexure,,,ASTM C393,1390.0,42.28,,,,,,,,,,,,0.8,
W4394017182-040,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,shear,,,ASTM D4255M,960.0,18.74,,,,,,,,,,,,0.8,
W4394017182-041,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,shear,,,ASTM D4255M,1150.0,22.75,,,,,,,,,,,,0.8,
W4394017182-042,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,shear,,,ASTM D4255M,1210.0,24.7,,,,,,,,,,,,0.8,
W4394017182-043,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,shear,,,ASTM D4255M,1280.0,25.43,,,,,,,,,,,,0.8,
W4394017182-044,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,shear,,,ASTM D4255M,1360.0,26.34,,,,,,,,,,,,0.8,
W4394017182-045,W4394017182,SF,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,E-glass/epoxy face skins (vacuum bonded); no honeycomb grid stiffener,,,,,shear,,,ASTM D4255M,1040.0,23.95,,,,,,,,,,,,0.8,
W4394017182-046,W4394017182,SFK20,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 20 mm",,,,,shear,,,ASTM D4255M,1170.0,26.72,,,,,,,,,,,,0.8,
W4394017182-047,W4394017182,SFK15,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 15 mm",,,,,shear,,,ASTM D4255M,1310.0,27.91,,,,,,,,,,,,0.8,
W4394017182-048,W4394017182,SFK10,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 10 mm",,,,,shear,,,ASTM D4255M,1330.0,28.38,,,,,,,,,,,,0.8,
W4394017182-049,W4394017182,SFK5,primary,other_thermoset,phenol formaldehyde (phenolic) resin,fly_ash_cenosphere,,,,,0.7,,vacuum_assisted,,"E-glass/epoxy face skins (vacuum bonded); honeycomb grid stiffener, hexagonal cell size 5 mm",,,,,shear,,,ASTM D4255M,1480.0,28.78,,,,,,,,,,,,0.8,
W4394064675-000,W4394064675,Syntactic foam core: phenolic resin + 72.72 vol% dry fly ash cenospheres (Porfiri-Gupta differential scheme prediction),model,other_thermoset,"Phenolic resin (Em = 2.51 GPa, nu_m = 0.35, rho_m = 1200 kg/m3)",fly_ash_cenosphere,"Dry fly ash cenospheres (Eceno = 17 GPa, nu = 0.21)",0.45,150.0,0.9,0.7272,,other,,,,0.65454,,,tension,,,,1990.0,,,,,,,,,,,,,0.85,
W4394064675-001,W4394064675,"Syntactic foam core: phenolic resin + 72.72 vol% dry fly ash cenospheres (shear modulus from isotropic relation, Eq. 9)",model,other_thermoset,"Phenolic resin (Em = 2.51 GPa, nu_m = 0.35, rho_m = 1200 kg/m3)",fly_ash_cenosphere,"Dry fly ash cenospheres (Eceno = 17 GPa, nu = 0.21)",0.45,150.0,0.9,0.7272,,other,,,,0.65454,,,shear,,,,796.0,,,,,,,,,,,,,0.85,
W4394064675-002,W4394064675,"SANDWICH PANEL (SF) - not bare foam: syntactic foam core + woven E-glass/epoxy face skins, MCLT prediction, longitudinal/transverse Young's modulus",model,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,"Dry fly ash cenospheres in the core (mean diameter 150 um, eta = 0.9)",0.45,150.0,0.9,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins (E11 = E22 = 14.655 GPa theoretical, 14.39 GPa experimental; G12 = 1.862 GPa; Vf = 0.324). This record is for the whole sandwich panel, not the bare syntactic foam; the cenosphere volume fraction applies only to the core so it is left null.",,,,,tension,,,,4469.0,,,,,,,,,,,,,0.75,
W4394064675-003,W4394064675,"SANDWICH PANEL (SF) - not bare foam: syntactic foam core + woven E-glass/epoxy face skins, EXPERIMENTAL value quoted from ref [3] Amith Kumar S.J., Sabeel Ahmed K., J. Reinforced Plastics and Composites 2013, 32, 1370-1379",secondary,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,Dry fly ash cenospheres in the core,,,,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins. Whole sandwich panel, not bare foam.",,,,,tension,,,,4380.0,,,,,,,,,,,,,0.7,
W4394064675-004,W4394064675,"SANDWICH PANEL (SF) - not bare foam: syntactic foam core + E-glass/epoxy skins, MCLT prediction, in-plane shear modulus (Gxy)s",model,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,Dry fly ash cenospheres in the core,0.45,150.0,0.9,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins. Whole sandwich panel, not bare foam.",,,,,shear,,,,1002.3,,,,,,,,,,,,,0.75,
W4394064675-005,W4394064675,"SANDWICH PANEL (SF) - not bare foam: in-plane shear modulus, EXPERIMENTAL value quoted from ref [3] Amith Kumar S.J., Sabeel Ahmed K., JRPC 2013",secondary,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,Dry fly ash cenospheres in the core,,,,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins. Whole sandwich panel, not bare foam.",,,,,shear,,,,961.0,,,,,,,,,,,,,0.7,
W4394064675-006,W4394064675,"SANDWICH PANEL (SF) - not bare foam: transverse shear modulus (Gyz)s = (Gxz)s, MCLT prediction",model,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,Dry fly ash cenospheres in the core,0.45,150.0,0.9,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins. Whole sandwich panel, not bare foam.",,,,,shear,,,,983.8,,,,,,,,,,,,,0.75,
W4394064675-007,W4394064675,"SANDWICH PANEL (SF) - not bare foam: transverse shear modulus, EXPERIMENTAL value quoted from ref [3] Amith Kumar S.J., Sabeel Ahmed K., JRPC 2013",secondary,other_thermoset,Phenolic resin core matrix; epoxy in the E-glass/epoxy face skins,fly_ash_cenosphere,Dry fly ash cenospheres in the core,,,,,,other,,"Woven 0/90 E-glass fabric/epoxy face skins. Whole sandwich panel, not bare foam.",,,,,shear,,,,1035.0,,,,,,,,,,,,,0.7,
W4400769732-000,W4400769732,"CS 63-150 um, 20 mm die, sintered 1050 C",primary,other,"none - matrix-less (binderless) syntactic foam, cenospheres sintered to each other",fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash, washed, dried 105 C/12 h, heat treated 1100 C/30 min",,,,,1.0,powder_metallurgy,1050.0,,0.97,,,,compression,,,,,11.0,,,,,,11.34020618556701,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-001,W4400769732,"CS 63-150 um, 20 mm die, sintered 1300 C",primary,other,"none - matrix-less (binderless) syntactic foam, cenospheres sintered to each other",fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1300.0,,2.3,,,,compression,,,,,312.0,,,,,,135.6521739130435,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-002,W4400769732,"CS 63-150 um, 30 mm die, sintered 1050 C",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1050.0,,0.81,,,,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-003,W4400769732,"CS 63-150 um, 30 mm die, sintered 1200 C",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1200.0,,1.87,,,,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-004,W4400769732,"CS 63-150 um, 50 mm die, sintered 1050 C (incl. sample SPS-951)",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1050.0,,0.54,,,0.03,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-005,W4400769732,"CS 63-150 um, 50 mm die, sintered 1150 C",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1150.0,,0.75,,,0.03,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-006,W4400769732,"CS 150-250 um, 20 mm die, sintered 1050 C",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS1 fraction 150-250 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1050.0,,0.93,,,,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-007,W4400769732,"CS 150-250 um, 20 mm die, sintered 1200 C",primary,other,none - matrix-less (binderless) syntactic foam,fly_ash_cenosphere,"CS1 fraction 150-250 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,1200.0,,1.96,,,,other,,,,,,,,,,,,,,,,,0.8,particle_weight_fraction_out_of_range
W4400769732-008,W4400769732,"Fully dense sintered cenosphere material (Rice model extrapolation, this paper)",model,other,none - fully dense sintered cenosphere aluminosilicate (zero porosity limit of the Rice model fit),fly_ash_cenosphere,"CS2 fraction 63-150 um, Donetsk coal fly ash",,,,,1.0,powder_metallurgy,,,,,0.0,,compression,,,,,411.1,,,,,,,,,,,,0.75,particle_weight_fraction_out_of_range
W4402552484-000,W4402552484,"VE-0 (pure vinyl ester resin, 0 vol% microballoon)",primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3; MEKP hardener 2 wt%, cobalt naphthenate + dimethylaniline accelerators",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.0,,mechanical_mixing_cast,80.0,,1.04,0.878,,,compression,,,ASTM D695,1080.0,80.0,,,,,1040.0,76.9,,,,,,0.75,
W4402552484-001,W4402552484,"VE-0 (pure vinyl ester resin, 0 vol% microballoon)",primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3; MEKP hardener 2 wt%, cobalt naphthenate + dimethylaniline accelerators",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.0,,mechanical_mixing_cast,80.0,,1.04,0.878,,,tension,,,ASTM D638,3000.0,45.0,,,,,2880.0,43.2,,,,,,0.7,
W4402552484-002,W4402552484,VE-20 (20 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3; MEKP hardener 2 wt%, cobalt naphthenate + dimethylaniline accelerators",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.2,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.88,0.784,,,compression,,,ASTM D695,1110.0,70.0,,,,,1260.0,79.5,,,,,,0.75,
W4402552484-003,W4402552484,VE-20 (20 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.2,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.88,0.784,,,tension,,,ASTM D638,2750.0,28.0,,,,,2650.0,32.8,,,,,,0.7,
W4402552484-004,W4402552484,VE-40 (40 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.4,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.7,0.69,,,compression,,,ASTM D695,1130.0,60.0,,,,,1610.0,85.7,,,,,,0.8,
W4402552484-005,W4402552484,VE-40 (40 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.4,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.7,0.69,,,tension,,,ASTM D638,3500.0,31.0,,,,,5000.0,44.3,,,,,,0.8,
W4402552484-006,W4402552484,VE-60 (60 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.6,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.56,0.596,0.0604,,compression,,,ASTM D695,1250.0,55.0,,,,,2230.0,98.2,,,,,,0.8,
W4402552484-007,W4402552484,VE-60 (60 vol% glass microballoon),primary,vinyl_ester,"VE-200 bisphenol-A epoxy based vinyl ester dissolved in styrene (Iran Chemical Industries Complex), 65% solids, resin density 1.13 g/cm3",glass_microballoon,H38H (Pishro Mobtaker Peyvand),0.38,45.0,,0.6,,mechanical_mixing_cast,80.0,1 wt% 3-(triethoxysilyl)propylamine silane surface treatment on the microballoons,0.56,0.596,0.0604,,tension,,,ASTM D638,3120.0,17.0,,,,,5570.0,30.3,,,,,,0.8,
